"l1","l2","train.mse","validate.mse","code"
4,0,948.710203613007,912.413849439692,"FFF"
6,0,949.524179448402,913.973133619121,"FFF"
8,0,950.337785971686,915.699500617993,"FFF"
10,0,951.29959741983,917.587807485,"FFF"
12,0,952.455782924441,919.659904665656,"FFF"
14,0,953.816308467004,921.92001105116,"FFF"
16,0,955.403348170625,924.342881404412,"FFF"
18,0,956.877011804654,926.809274868957,"FFF"
20,0,958.18101428329,929.076005275758,"FFF"
0,0.1,958.793823897228,936.657029510796,"FFF"
2,0.1,959.886339110485,938.117887115752,"FFF"
4,0.1,961.023502070441,939.720572976222,"FFF"
6,0.1,962.166215774242,941.422598690994,"FFF"
8,0.1,963.373375582567,943.199706432807,"FFF"
10,0.1,964.572007533896,944.948640787649,"FFF"
12,0.1,965.804947067246,946.711538897982,"FFF"
14,0.1,967.09614221826,948.524624933205,"FFF"
16,0.1,968.441623316051,950.383536616065,"FFF"
18,0.1,969.819959353787,952.264434253743,"FFF"
20,0.1,971.222636505487,954.152545805867,"FFF"
0,0.2,967.861170642954,951.604510744964,"FFF"
2,0.2,968.851928254194,952.91163612989,"FFF"
4,0.2,969.853131503486,954.2566546601,"FFF"
6,0.2,970.847070394377,955.65621525524,"FFF"
8,0.2,971.869853487943,957.087861993153,"FFF"
10,0.2,972.911857345847,958.530535504731,"FFF"
12,0.2,973.937330898584,959.928797969283,"FFF"
14,0.2,974.992153356713,961.351758213352,"FFF"
16,0.2,976.076865373383,962.794498183478,"FFF"
18,0.2,977.145510795904,964.2202082368,"FFF"
20,0.2,978.230269104828,965.659243403409,"FFF"
0,0.3,973.790105790209,960.771051881936,"FFF"
2,0.3,974.65268972893,961.89563304973,"FFF"
4,0.3,975.523557872789,963.045755882953,"FFF"
6,0.3,976.380620529935,964.221899519237,"FFF"
8,0.3,977.257132598418,965.417191203887,"FFF"
10,0.3,978.166703780313,966.64552728808,"FFF"
12,0.3,979.035496373056,967.80270169311,"FFF"
14,0.3,979.922313285447,968.97487997439,"FFF"
16,0.3,980.821907283604,970.155660684869,"FFF"
18,0.3,981.701228679063,971.314490090666,"FFF"
20,0.3,982.593068445427,972.483929329825,"FFF"
0,0.4,977.982318206382,967.058951751082,"FFF"
2,0.4,978.744917034045,968.044570200743,"FFF"
4,0.4,979.513874564559,969.049829883224,"FFF"
6,0.4,980.267360544727,970.067085883864,"FFF"
8,0.4,981.04482378513,971.10786702466,"FFF"
10,0.4,981.82651231697,972.151045086075,"FFF"
12,0.4,982.592180792547,973.158767801644,"FFF"
14,0.4,983.361375368807,974.161967938543,"FFF"
16,0.4,984.137494151583,975.168905989202,"FFF"
18,0.4,984.89124276288,976.153469866769,"FFF"
20,0.4,985.654861394791,977.146253785711,"FFF"
0,0.5,981.150450277993,971.716350364243,"FFF"
2,0.5,981.835023699711,972.5956235981,"FFF"
4,0.5,982.533342491404,973.501598129191,"FFF"
6,0.5,983.207397076321,974.400336870166,"FFF"
8,0.5,983.892017181221,975.308546406251,"FFF"
10,0.5,984.587339877202,976.226689193281,"FFF"
12,0.5,985.273692317593,977.122438781338,"FFF"
14,0.5,985.95590888024,978.003498292565,"FFF"
16,0.5,986.640724463573,978.884862714053,"FFF"
18,0.5,987.305328492246,979.746356142583,"FFF"
20,0.5,987.977173653219,980.613826675023,"FFF"
0,0.6,983.661578736768,975.351891883517,"FFF"
2,0.6,984.290135490295,976.155605663279,"FFF"
4,0.6,984.917988743219,976.966511552509,"FFF"
6,0.6,985.529704554055,977.774238644228,"FFF"
8,0.6,986.14954488351,978.589266849474,"FFF"
10,0.6,986.777847459123,979.412204753839,"FFF"
12,0.6,987.401425910608,980.220985470679,"FFF"
14,0.6,988.016525552286,981.00925617621,"FFF"
16,0.6,988.631662390281,981.795877942987,"FFF"
18,0.6,989.228561996264,982.564710752827,"FFF"
20,0.6,989.831051416397,983.338132263777,"FFF"
0,0,310.415750374794,1291.52089187065,"TTT"
2,0,490.048120638153,1004.6697361215,"TTT"
4,0,603.016219349339,973.614168396685,"TTT"
6,0,682.487917812171,932.005065862384,"TTT"
8,0,737.710248264925,902.585954833112,"TTT"
10,0,779.699347023513,886.10873549927,"TTT"
12,0,816.987694444612,879.862759839671,"TTT"
14,0,842.144600310528,881.102841768386,"TTT"
16,0,858.726150814767,880.942646891001,"TTT"
18,0,869.419271697128,874.578832529647,"TTT"
20,0,881.117407620188,873.434625939232,"TTT"
0,0.1,606.119941729035,906.6306789604,"TTT"
2,0.1,674.322747407153,889.51591356951,"TTT"
4,0.1,731.986592896644,883.888073005377,"TTT"
6,0.1,774.9098461352,880.924481918233,"TTT"
8,0.1,808.791436565361,877.606880722202,"TTT"
10,0.1,834.913413896563,874.808953792067,"TTT"
12,0.1,853.450448174788,874.929439012226,"TTT"
14,0.1,866.647129758191,873.691146981776,"TTT"
16,0.1,875.528767632999,871.747689219545,"TTT"
18,0.1,884.873693230309,872.38795198591,"TTT"
20,0.1,893.083772147694,873.513300766615,"TTT"
0,0.2,683.890300278675,877.635671273898,"TTT"
2,0.2,733.166770778481,874.33814034065,"TTT"
4,0.2,774.66740844167,874.339283933193,"TTT"
6,0.2,808.888149024562,872.972676941218,"TTT"
8,0.2,834.417250205465,874.168988488215,"TTT"
10,0.2,853.345306988803,873.430303927303,"TTT"
12,0.2,867.964807933433,872.564989942176,"TTT"
14,0.2,876.348621680315,871.781633215242,"TTT"
16,0.2,885.28637281256,871.837148957317,"TTT"
18,0.2,893.066624790045,872.89895947215,"TTT"
20,0.2,900.10023015914,874.11269535864,"TTT"
0,0.3,727.770867544341,871.260907577273,"TTT"
2,0.3,766.38963245919,871.250518689535,"TTT"
4,0.3,801.169254364068,870.719386779831,"TTT"
6,0.3,829.240515025443,871.961866775346,"TTT"
8,0.3,850.091947433404,872.911027025167,"TTT"
10,0.3,865.907397408999,872.489059911738,"TTT"
12,0.3,876.637518407669,872.228470556702,"TTT"
14,0.3,884.768017349467,871.667175509479,"TTT"
16,0.3,892.220132216581,872.782452034563,"TTT"
18,0.3,899.114997280828,874.004195075438,"TTT"
20,0.3,905.328074282707,875.335617299141,"TTT"
0,0.4,757.351332926837,870.037068376412,"TTT"
2,0.4,789.866564515059,869.628202582205,"TTT"
4,0.4,819.725115801769,870.498481640079,"TTT"
6,0.4,843.371813394648,871.50582460557,"TTT"
8,0.4,861.173966076407,872.407971385799,"TTT"
10,0.4,874.813299768367,872.644873492464,"TTT"
12,0.4,883.665038122234,872.101786335138,"TTT"
14,0.4,891.138959958991,872.46802839174,"TTT"
16,0.4,898.062196142774,874.186610164216,"TTT"
18,0.4,904.079773264321,875.409845357512,"TTT"
20,0.4,909.830878906345,876.796781837127,"TTT"
0,0.5,779.276943235081,869.993748076725,"TTT"
2,0.5,807.9887240183,868.635796938511,"TTT"
4,0.5,833.689078133498,870.580049253786,"TTT"
6,0.5,854.149156121122,871.880777178377,"TTT"
8,0.5,870.032531191468,872.552845115601,"TTT"
10,0.5,882.286272316009,873.024508946878,"TTT"
12,0.5,889.69123495041,872.686716059397,"TTT"
14,0.5,896.661052951208,873.915939773852,"TTT"
16,0.5,902.963026933125,875.635532361894,"TTT"
18,0.5,908.353839256025,876.885691961088,"TTT"
20,0.5,913.56640677618,878.301040019705,"TTT"
0,0.6,796.52183407564,869.730761328691,"TTT"
2,0.6,822.116452598865,869.200266955005,"TTT"
4,0.6,844.757411222239,871.18662856048,"TTT"
6,0.6,863.199499086826,872.583306948929,"TTT"
8,0.6,877.060132711034,873.270894968704,"TTT"
10,0.6,888.184635463683,873.429245863652,"TTT"
12,0.6,894.631238400333,873.529793327273,"TTT"
14,0.6,901.259741094454,875.312702209653,"TTT"
16,0.6,907.148706129933,877.058821363026,"TTT"
18,0.6,912.134900182523,878.395499703758,"TTT"
20,0.6,916.790414620663,879.777257965037,"TTT"
0,0,310.489754523801,1291.94936033131,"FTT"
2,0,490.054232303953,1004.60313672167,"FTT"
4,0,603.045288000752,973.639907763204,"FTT"
6,0,682.471613230154,932.011060494835,"FTT"
8,0,737.676202034526,902.610107431757,"FTT"
10,0,779.672475893817,886.098177907353,"FTT"
12,0,817.001101769335,879.83808111319,"FTT"
14,0,842.145359479067,881.103105300807,"FTT"
16,0,858.72466315411,880.947521455438,"FTT"
18,0,869.417515278793,874.579084413419,"FTT"
20,0,881.119612958135,873.432241606648,"FTT"
0,0.1,606.130286910525,906.791446740414,"FTT"
2,0.1,674.314166286119,889.538933827432,"FTT"
4,0.1,731.963713207791,883.90200260346,"FTT"
6,0.1,774.904866258908,880.896093098985,"FTT"
8,0.1,808.806159597743,877.620642638289,"FTT"
10,0.1,834.923299702103,874.820440736817,"FTT"
12,0.1,853.449722598378,874.926435476331,"FTT"
14,0.1,866.650213410765,873.690807312898,"FTT"
16,0.1,875.534638116893,871.747818034509,"FTT"
18,0.1,884.879228279223,872.389009081967,"FTT"
20,0.1,893.096627597722,873.513800454068,"FTT"
0,0.2,683.881929422222,877.594510582917,"FTT"
2,0.2,733.159283708592,874.32258133704,"FTT"
4,0.2,774.685667417431,874.35876577736,"FTT"
6,0.2,808.896257328387,872.998764472445,"FTT"
8,0.2,834.409985412209,874.164448344422,"FTT"
10,0.2,853.344612720123,873.423287658375,"FTT"
12,0.2,867.968606525415,872.567786640538,"FTT"
14,0.2,876.349326770472,871.780784995449,"FTT"
16,0.2,885.289333363683,871.836800488176,"FTT"
18,0.2,893.070468575331,872.899298438557,"FTT"
20,0.2,900.104389284657,874.122392451705,"FTT"
0,0.3,727.774858794373,871.266020833154,"FTT"
2,0.3,766.398960529934,871.277998059827,"FTT"
4,0.3,801.163846689626,870.721238357641,"FTT"
6,0.3,829.235216821729,871.954000630859,"FTT"
8,0.3,850.0949946333,872.913706906438,"FTT"
10,0.3,865.910448623138,872.49283076133,"FTT"
12,0.3,876.638157729069,872.227813536406,"FTT"
14,0.3,884.770330115841,871.668585325537,"FTT"
16,0.3,892.225107489842,872.782014500027,"FTT"
18,0.3,899.123015790836,873.999829947422,"FTT"
20,0.3,905.33392110471,875.347235615631,"FTT"
0,0.4,757.356468596931,870.059068709052,"FTT"
2,0.4,789.862914936293,869.618264371551,"FTT"
4,0.4,819.721427187762,870.489350042096,"FTT"
6,0.4,843.373313060538,871.513266157901,"FTT"
8,0.4,861.175547127223,872.406339523208,"FTT"
10,0.4,874.813975202537,872.643626209194,"FTT"
12,0.4,883.665724184015,872.103342852008,"FTT"
14,0.4,891.141985533614,872.469388818457,"FTT"
16,0.4,898.067066214164,874.18938442005,"FTT"
18,0.4,904.087968502421,875.406615435401,"FTT"
20,0.4,909.834032334131,876.801201302722,"FTT"
0,0.5,779.269965824034,869.967005667941,"FTT"
2,0.5,807.985606327068,868.631631310151,"FTT"
4,0.5,833.692229647752,870.586476380029,"FTT"
6,0.5,854.14953564877,871.880242826685,"FTT"
8,0.5,870.032422580916,872.550980346303,"FTT"
10,0.5,882.28637372223,873.026549030944,"FTT"
12,0.5,889.691942127049,872.687518711432,"FTT"
14,0.5,896.6645239633,873.916820443743,"FTT"
16,0.5,902.966334748381,875.637365351964,"FTT"
18,0.5,908.36463260881,876.884826161233,"FTT"
20,0.5,913.571852822069,878.302454184273,"FTT"
0,0.6,796.51892466131,869.73349533174,"FTT"
2,0.6,822.120437146575,869.206266587976,"FTT"
4,0.6,844.756403536981,871.183582710697,"FTT"
6,0.6,863.199239114593,872.582897648843,"FTT"
8,0.6,877.060316428816,873.272354104301,"FTT"
10,0.6,888.185125772682,873.429744630616,"FTT"
12,0.6,894.632062991027,873.531267582447,"FTT"
14,0.6,901.262726643732,875.313774253158,"FTT"
16,0.6,907.152711824659,877.060254518937,"FTT"
18,0.6,912.142545767913,878.395283203547,"FTT"
20,0.6,916.796531717471,879.785065154854,"FTT"
0,0,440.737029768579,1238.02071706215,"TFT"
2,0,587.030457255749,997.002699041061,"TFT"
4,0,689.289481413585,981.231828246638,"TFT"
6,0,762.815455356232,956.133470719238,"TFT"
8,0,818.401806065467,928.188060101887,"TFT"
10,0,863.933061226814,911.736496464282,"TFT"
12,0,897.639585938979,903.300499747846,"TFT"
14,0,917.051176889104,903.876635900003,"TFT"
16,0,935.466244266743,905.201821792589,"TFT"
18,0,944.663128659071,904.989268679863,"TFT"
20,0,951.39566746985,903.534834956397,"TFT"
0,0.1,713.029272572755,920.395775192315,"TFT"
2,0.1,771.345739075833,916.179843295594,"TFT"
4,0.1,821.944924283846,913.11870214559,"TFT"
6,0.1,863.399911178438,908.923648059897,"TFT"
8,0.1,895.746289020621,907.459528212255,"TFT"
10,0.1,919.928148968952,905.670635230845,"TFT"
12,0.1,936.09572638678,907.452487518452,"TFT"
14,0.1,949.727024117009,909.264671696695,"TFT"
16,0.1,955.951903077408,908.519904846586,"TFT"
18,0.1,961.152895417429,908.632188884415,"TFT"
20,0.1,964.775266802702,910.499650851907,"TFT"
0,0.2,786.454998580707,905.137791099222,"TFT"
2,0.2,828.738091939231,905.888099648638,"TFT"
4,0.2,866.986527117508,909.961117902723,"TFT"
6,0.2,897.774045962713,909.552818869062,"TFT"
8,0.2,922.351526823736,910.40756987487,"TFT"
10,0.2,940.030447033276,911.465242315511,"TFT"
12,0.2,952.501371671067,912.36121956668,"TFT"
14,0.2,962.00556871513,912.240001108582,"TFT"
16,0.2,964.716926193767,913.060546028857,"TFT"
18,0.2,968.453813611855,913.765304688466,"TFT"
20,0.2,972.616876468902,915.444196621097,"TFT"
0,0.3,827.495826735968,904.257097022423,"TFT"
2,0.3,861.687591083574,908.786905247323,"TFT"
4,0.3,892.585855184262,911.11824839497,"TFT"
6,0.3,917.759553038412,911.920827062444,"TFT"
8,0.3,937.502610739373,914.100322344497,"TFT"
10,0.3,951.631912824669,914.90286648837,"TFT"
12,0.3,962.301039990159,915.578964192849,"TFT"
14,0.3,967.734459930888,915.941427905788,"TFT"
16,0.3,970.792276556808,916.164599369511,"TFT"
18,0.3,973.94053687442,917.153759624918,"TFT"
20,0.3,978.548318460901,919.246232815916,"TFT"
0,0.4,855.281139798183,908.633605762305,"TFT"
2,0.4,883.756523417665,910.69025720919,"TFT"
4,0.4,910.186646242593,913.322699986614,"TFT"
6,0.4,931.358933458003,914.948857950848,"TFT"
8,0.4,947.642755139378,917.071881210289,"TFT"
10,0.4,959.740122450559,917.594376380807,"TFT"
12,0.4,969.052852531994,919.022678406356,"TFT"
14,0.4,972.26861608708,918.72795734731,"TFT"
16,0.4,975.205633224947,918.552705180945,"TFT"
18,0.4,978.775938124811,920.154138431987,"TFT"
20,0.4,983.119648541406,922.416162113849,"TFT"
0,0.5,875.272133176226,912.095355039464,"TFT"
2,0.5,900.344887108637,912.998799842532,"TFT"
4,0.5,922.865887975761,915.701875105229,"TFT"
6,0.5,941.346138313848,918.007719358748,"TFT"
8,0.5,955.285484160084,919.43817306218,"TFT"
10,0.5,966.188391286016,920.345496422518,"TFT"
12,0.5,973.435544272456,921.153481891806,"TFT"
14,0.5,976.027046532103,920.808347843427,"TFT"
16,0.5,978.78448149081,920.954419176113,"TFT"
18,0.5,982.772577448323,922.960392234569,"TFT"
20,0.5,986.709701413084,925.264795946173,"TFT"
0,0.6,890.752820977921,913.863206107212,"TFT"
2,0.6,913.065100553956,915.337507849602,"TFT"
4,0.6,932.75082226378,918.001251281488,"TFT"
6,0.6,949.064405601667,920.291057105303,"TFT"
8,0.6,961.569712967443,921.841649567133,"TFT"
10,0.6,971.319966099381,922.986724541879,"TFT"
12,0.6,977.072005353018,923.03144567472,"TFT"
14,0.6,979.51327936219,922.767880915751,"TFT"
16,0.6,982.056003332261,923.378666812948,"TFT"
18,0.6,986.19617569594,925.560449392453,"TFT"
20,0.6,989.942032353439,927.859115546692,"TFT"
0,0,440.397881229119,1250.40565679923,"FFT"
2,0,587.514322362091,997.611840544462,"FFT"
4,0,689.403694559506,980.070175638488,"FFT"
6,0,763.765325537746,955.726169530175,"FFT"
8,0,818.736077729715,928.803845596365,"FFT"
10,0,864.230820758789,914.364708369079,"FFT"
12,0,898.612721274591,906.196801772295,"FFT"
14,0,918.364252899229,905.736945756072,"FFT"
16,0,936.595652631439,907.576047514938,"FFT"
18,0,946.15101634577,907.707071011129,"FFT"
20,0,952.724677075601,906.003495423006,"FFT"
0,0.1,715.222294408075,925.097990018992,"FFT"
2,0.1,773.548298823355,920.643884519595,"FFT"
4,0.1,824.047975292924,916.746646140646,"FFT"
6,0.1,865.360181981886,912.327101282854,"FFT"
8,0.1,897.797341103267,911.505056702753,"FFT"
10,0.1,922.219012811913,909.43792366636,"FFT"
12,0.1,938.609208324312,910.750503370267,"FFT"
14,0.1,952.238548140645,912.878258014004,"FFT"
16,0.1,958.266507922173,912.536314664825,"FFT"
18,0.1,963.513117345985,912.524259436731,"FFT"
20,0.1,966.989449784925,914.133737272719,"FFT"
0,0.2,789.07312021193,909.971934219798,"FFT"
2,0.2,831.275185329717,910.799417409695,"FFT"
4,0.2,869.598476871714,914.293337318752,"FFT"
6,0.2,900.205633086877,913.580859878874,"FFT"
8,0.2,924.942578450969,914.488409095887,"FFT"
10,0.2,942.697963198682,915.222360275662,"FFT"
12,0.2,955.212206910731,916.117749772142,"FFT"
14,0.2,964.438413074003,916.092959354703,"FFT"
16,0.2,967.292260591721,916.838752607984,"FFT"
18,0.2,970.99226279056,917.495320835842,"FFT"
20,0.2,975.228296401426,919.023638923789,"FFT"
0,0.3,830.220813434014,908.880728264181,"FFT"
2,0.3,864.481422603999,913.267048337216,"FFT"
4,0.3,895.291329589764,915.31026670236,"FFT"
6,0.3,920.460254061356,915.930170670712,"FFT"
8,0.3,940.230576228949,917.89504178539,"FFT"
10,0.3,954.218353776338,918.661847737168,"FFT"
12,0.3,964.993123570851,919.342873600484,"FFT"
14,0.3,970.245984494718,919.67108472238,"FFT"
16,0.3,973.474010347727,919.816904024001,"FFT"
18,0.3,976.636448773292,920.807006139606,"FFT"
20,0.3,981.066497811339,922.750612118773,"FFT"
0,0.4,858.062950954639,913.124484605841,"FFT"
2,0.4,886.559184949939,914.982038728831,"FFT"
4,0.4,912.840256066872,917.389665109083,"FFT"
6,0.4,934.062884420586,918.746521220377,"FFT"
8,0.4,950.313622220234,920.758796890784,"FFT"
10,0.4,962.385134804563,921.26637523802,"FFT"
12,0.4,971.673570838377,922.657143226588,"FFT"
14,0.4,974.866934044304,922.309319895085,"FFT"
16,0.4,977.816477944028,922.103162485604,"FFT"
18,0.4,981.418911442859,923.67068980775,"FFT"
20,0.4,985.679160080775,925.805534229795,"FFT"
0,0.5,878.054045208687,916.449456997744,"FFT"
2,0.5,903.061870008209,917.016308538697,"FFT"
4,0.5,925.563923795911,919.732877542882,"FFT"
6,0.5,944.025751999929,921.642287143563,"FFT"
8,0.5,957.92919623905,923.013579170051,"FFT"
10,0.5,968.796975246091,923.977761958534,"FFT"
12,0.5,975.980576464617,924.671134524598,"FFT"
14,0.5,978.602789736273,924.271829318678,"FFT"
16,0.5,981.317546083499,924.442476671025,"FFT"
18,0.5,985.311954961702,926.347632089003,"FFT"
20,0.5,989.138344929785,928.498948628686,"FFT"
0,0.6,893.470999576931,918.013862346587,"FFT"
2,0.6,915.713701659528,919.271073586233,"FFT"
4,0.6,935.407769101748,921.85105002705,"FFT"
6,0.6,951.68063754131,923.862637582434,"FFT"
8,0.6,964.153694169297,925.349028245471,"FFT"
10,0.6,973.830479576375,926.498377503773,"FFT"
12,0.6,979.521230938228,926.468182456869,"FFT"
14,0.6,981.968540526066,926.12468493193,"FFT"
16,0.6,984.574355745361,926.756123619488,"FFT"
18,0.6,988.637816292286,928.804687319468,"FFT"
20,0.6,992.220674948581,930.945604959919,"FFT"
0,0,816.157104255122,956.953258334534,"TTF"
2,0,820.987838311042,924.322426898484,"TTF"
4,0,829.294952332006,906.795389811632,"TTF"
6,0,839.265332859435,895.69367586755,"TTF"
8,0,849.163575429042,889.323024171271,"TTF"
10,0,859.341129678155,885.093464476998,"TTF"
12,0,868.701839618245,882.243241480073,"TTF"
14,0,877.728916461699,881.473454719616,"TTF"
16,0,885.183783072012,880.421929925494,"TTF"
18,0,891.328444318714,878.296215034762,"TTF"
20,0,896.815971085625,876.682912850902,"TTF"
0,0.1,837.520968171354,893.306709441938,"TTF"
2,0.1,843.9077815352,888.081097539745,"TTF"
4,0.1,851.548353373329,884.064226228185,"TTF"
6,0.1,859.345555972264,881.416594230936,"TTF"
8,0.1,866.681446715703,879.477935200509,"TTF"
10,0.1,873.901392966831,878.350506802369,"TTF"
12,0.1,880.963668957714,877.743027016897,"TTF"
14,0.1,887.116748642741,877.165341520022,"TTF"
16,0.1,892.890347054338,876.882115240215,"TTF"
18,0.1,897.999676689892,875.902429465589,"TTF"
20,0.1,902.628709903188,875.666954209246,"TTF"
0,0.2,850.876803038436,879.238236564951,"TTF"
2,0.2,857.046622362184,877.529877700988,"TTF"
4,0.2,863.738794816537,876.544648374001,"TTF"
6,0.2,870.214997282318,876.03956367656,"TTF"
8,0.2,876.623602929777,875.602645640964,"TTF"
10,0.2,882.805847652451,875.777820568492,"TTF"
12,0.2,888.497305119195,875.653454231565,"TTF"
14,0.2,893.889126474595,875.726659347776,"TTF"
16,0.2,898.744350524518,875.646753918495,"TTF"
18,0.2,903.283438809917,875.545946425902,"TTF"
20,0.2,907.400127685571,876.016825162736,"TTF"
0,0.3,861.22571626211,874.051020152708,"TTF"
2,0.3,866.90323751287,873.664591945606,"TTF"
4,0.3,872.747445254149,873.804129889531,"TTF"
6,0.3,878.523986505903,874.196440212475,"TTF"
8,0.3,884.269148325032,874.638668121285,"TTF"
10,0.3,889.600071652232,874.962623374573,"TTF"
12,0.3,894.623186477589,874.994361576817,"TTF"
14,0.3,899.422103347809,875.465182149031,"TTF"
16,0.3,903.739095291831,875.799974626655,"TTF"
18,0.3,907.771651114586,876.322733732375,"TTF"
20,0.3,911.628993321129,876.99656735104,"TTF"
0,0.4,869.62056347676,871.990334077174,"TTF"
2,0.4,874.796319122803,872.37793986496,"TTF"
4,0.4,880.043808264986,873.093591038246,"TTF"
6,0.4,885.398051717992,874.015708597375,"TTF"
8,0.4,890.401651354237,874.585962578939,"TTF"
10,0.4,895.243210201887,874.95131601333,"TTF"
12,0.4,899.847443620263,875.342630900663,"TTF"
14,0.4,904.133684246131,875.954521788679,"TTF"
16,0.4,908.095915123467,876.711546225314,"TTF"
